"start","end","attributes_robin","attributes_ncbi"
3335,3683,"Beaba1|1","BBA_00001"
625713,626893,"Beaba1|2949","BBA_02949"
627895,629142,"Beaba1|2950","BBA_02950"
629686,630864,"Beaba1|2951","BBA_02951"
632450,633753,"Beaba1|2952","BBA_02952"
634813,637138,"Beaba1|2953","BBA_02953"
640295,641312,"Beaba1|2954","BBA_02954"
642356,644511,"Beaba1|2955","BBA_02955"
647248,648859,"Beaba1|2956","BBA_02956"
650140,651297,"Beaba1|2957","BBA_02957"
651529,652674,"Beaba1|2958","BBA_02958"
653644,653999,"Beaba1|2959","BBA_02959"
654318,655211,"Beaba1|2960","BBA_02960"
655770,656702,"Beaba1|2961","BBA_02961"
656816,657778,"Beaba1|2962","BBA_02962"
658427,661202,"Beaba1|2963","BBA_02963"
661357,661815,"Beaba1|2964","BBA_02964"
662211,664951,"Beaba1|2965","BBA_02965"
666271,666939,"Beaba1|2966","BBA_02966"
667783,668359,"Beaba1|2967","BBA_02967"
670623,672889,"Beaba1|2968","BBA_02968"
691492,693129,"Beaba1|2969","BBA_02969"
695754,696347,"Beaba1|2970","BBA_02970"
699806,701161,"Beaba1|2971","BBA_02971"
701794,703039,"Beaba1|2972","BBA_02972"
703704,704756,"Beaba1|2973","BBA_02973"
704952,705729,"Beaba1|2974","BBA_02974"
706279,707742,"Beaba1|2975","BBA_02975"
707906,708681,"Beaba1|2976","BBA_02976"
709455,711021,"Beaba1|2977","BBA_02977"
711741,712915,"Beaba1|2978","BBA_02978"
713773,714443,"Beaba1|2979","BBA_02979"
714940,716135,"Beaba1|2980","BBA_02980"
716670,717880,"Beaba1|2981","BBA_02981"
718258,719665,"Beaba1|2982","BBA_02982"
720611,723298,"Beaba1|2983","BBA_02983"
724614,726107,"Beaba1|2984","BBA_02984"
726591,728006,"Beaba1|2985","BBA_02985"
729100,730692,"Beaba1|2986","BBA_02986"
735878,740494,"Beaba1|2987","BBA_02987"
741466,743890,"Beaba1|2988","BBA_02988"
744839,745290,"Beaba1|2989","BBA_02989"
745676,747056,"Beaba1|2990","BBA_02990"
748308,749315,"Beaba1|2991","BBA_02991"
749515,752404,"Beaba1|2992","BBA_02992"
752619,755492,"Beaba1|2993","BBA_02993"
759056,761945,"Beaba1|2994","BBA_02994"
762799,764065,"Beaba1|2995","BBA_02995"
764318,764818,"Beaba1|2996","BBA_02996"
769920,770949,"Beaba1|2997","BBA_02997"
771851,773912,"Beaba1|2998","BBA_02998"
774598,775011,"Beaba1|2999","BBA_02999"
784001,784959,"Beaba1|3000","BBA_03000"
786983,787975,"Beaba1|3001","BBA_03001"
789478,791149,"Beaba1|3002","BBA_03002"
791265,792490,"Beaba1|3003","BBA_03003"
793370,794271,"Beaba1|3004","BBA_03004"
794837,795280,"Beaba1|3005","BBA_03005"
796619,797347,"Beaba1|3006","BBA_03006"
797525,798208,"Beaba1|3007","BBA_03007"
800318,800899,"Beaba1|3008","BBA_03008"
803829,804926,"Beaba1|3009","BBA_03009"
805178,806463,"Beaba1|3010","BBA_03010"
807376,809187,"Beaba1|3011","BBA_03011"
809450,810612,"Beaba1|3012","BBA_03012"
813889,815986,"Beaba1|3013","BBA_03013"
822190,822714,"Beaba1|3014","BBA_03014"
826227,826746,"Beaba1|3015","BBA_03015"
830607,831904,"Beaba1|3016","BBA_03016"
832026,833192,"Beaba1|3017","BBA_03017"
833583,838325,"Beaba1|3018","BBA_03018"
838817,839641,"Beaba1|3019","BBA_03019"
840477,841130,"Beaba1|3020","BBA_03020"
841872,846995,"Beaba1|3021","BBA_03021"
847985,850947,"Beaba1|3022","BBA_03022"
851377,851827,"Beaba1|3023","BBA_03023"
854401,855184,"Beaba1|3024","BBA_03024"
856405,857622,"Beaba1|3025","BBA_03025"
858760,860115,"Beaba1|3026","BBA_03026"
860558,861271,"Beaba1|3027","BBA_03027"
862084,863174,"Beaba1|3028","BBA_03028"
864250,865182,"Beaba1|3029","BBA_03029"
867017,868665,"Beaba1|3030","BBA_03030"
868980,870311,"Beaba1|3031","BBA_03031"
872605,873798,"Beaba1|3032","BBA_03032"
875537,878065,"Beaba1|3033","BBA_03033"
878257,879311,"Beaba1|3034","BBA_03034"
880217,880930,"Beaba1|3035","BBA_03035"
881390,882301,"Beaba1|3036","BBA_03036"
882510,884654,"Beaba1|3037","BBA_03037"
885428,886366,"Beaba1|3038","BBA_03038"
889735,891650,"Beaba1|3039","BBA_03039"
892285,892991,"Beaba1|3040","BBA_03040"
894034,895498,"Beaba1|3041","BBA_03041"
896666,898826,"Beaba1|3042","BBA_03042"
900299,902027,"Beaba1|3043","BBA_03043"
905339,907063,"Beaba1|3044","BBA_03044"
907742,908416,"Beaba1|3045","BBA_03045"
910182,910529,"Beaba1|3046","BBA_03046"
911432,912370,"Beaba1|3047","BBA_03047"
914987,915822,"Beaba1|3048","BBA_03048"
917042,918607,"Beaba1|3049","BBA_03049"
924395,929966,"Beaba1|3050","BBA_03050"
930092,932264,"Beaba1|3051","BBA_03051"
933583,935552,"Beaba1|3052","BBA_03052"
936788,938912,"Beaba1|3053","BBA_03053"
940821,943544,"Beaba1|3054","BBA_03054"
949776,950767,"Beaba1|3055","BBA_03055"
953916,954707,"Beaba1|3056","BBA_03056"
956220,956904,"Beaba1|3057","BBA_03057"
957895,958418,"Beaba1|3058","BBA_03058"
958756,960345,"Beaba1|3059","BBA_03059"
960556,961377,"Beaba1|3060","BBA_03060"
962066,963712,"Beaba1|3061","BBA_03061"
967156,969460,"Beaba1|3062","BBA_03062"
972203,974062,"Beaba1|3063","BBA_03063"
974528,978151,"Beaba1|3064","BBA_03064"
979009,980103,"Beaba1|3065","BBA_03065"
981134,981790,"Beaba1|3066","BBA_03066"
983202,984932,"Beaba1|3067","BBA_03067"
986003,987019,"Beaba1|3068","BBA_03068"
987680,989032,"Beaba1|3069","BBA_03069"
989306,990576,"Beaba1|3070","BBA_03070"
992981,993393,"Beaba1|3071","BBA_03071"
994311,996682,"Beaba1|3072","BBA_03072"
996883,997804,"Beaba1|3073","BBA_03073"
998663,999729,"Beaba1|3074","BBA_03074"
1000729,1005506,"Beaba1|3075","BBA_03075"
1006612,1008557,"Beaba1|3076","BBA_03076"
1010815,1013515,"Beaba1|3077","BBA_03077"
1016649,1018455,"Beaba1|3078","BBA_03078"
1018796,1019083,"Beaba1|3079","BBA_03079"
1019096,1019857,"Beaba1|3080","BBA_03080"
1021539,1024752,"Beaba1|3081","BBA_03081"
1025848,1027361,"Beaba1|3082","BBA_03082"
1029627,1030770,"Beaba1|3083","BBA_03083"
1034200,1035561,"Beaba1|3084","BBA_03084"
1036352,1037131,"Beaba1|3085","BBA_03085"
1041307,1042841,"Beaba1|3086","BBA_03086"
1043624,1044816,"Beaba1|3087","BBA_03087"
1045291,1046253,"Beaba1|3088","BBA_03088"
1046499,1048005,"Beaba1|3089","BBA_03089"
1049577,1051648,"Beaba1|3090","BBA_03090"
1052166,1052837,"Beaba1|3091","BBA_03091"
1053343,1054557,"Beaba1|3092","BBA_03092"
1055004,1056341,"Beaba1|3093","BBA_03093"
1057229,1059275,"Beaba1|3094","BBA_03094"
1063499,1064829,"Beaba1|3095","BBA_03095"
1065806,1066905,"Beaba1|3096","BBA_03096"
1068642,1070429,"Beaba1|3097","BBA_03097"
1071557,1072721,"Beaba1|3098","BBA_03098"
1073230,1073886,"Beaba1|3099","BBA_03099"
1075355,1078250,"Beaba1|3100","BBA_03100"
1078454,1079639,"Beaba1|3101","BBA_03101"
1079862,1081274,"Beaba1|3102","BBA_03102"
1081769,1082653,"Beaba1|3103","BBA_03103"
1084483,1085724,"Beaba1|3104","BBA_03104"
1086139,1087137,"Beaba1|3105","BBA_03105"
1088568,1089624,"Beaba1|3106","BBA_03106"
1090071,1091450,"Beaba1|3107","BBA_03107"
1095719,1096585,"Beaba1|3108","BBA_03108"
1097601,1099159,"Beaba1|3109","BBA_03109"
1103558,1106523,"Beaba1|3110","BBA_03110"
1107066,1108914,"Beaba1|3111","BBA_03111"
1109829,1112045,"Beaba1|3112","BBA_03112"
1113114,1115731,"Beaba1|3113","BBA_03113"
1116837,1117750,"Beaba1|3114","BBA_03114"
1118149,1119905,"Beaba1|3115","BBA_03115"
1127332,1130313,"Beaba1|3116","BBA_03116"
1132707,1133481,"Beaba1|3117","BBA_03117"
1139088,1141153,"Beaba1|3118","BBA_03118"
1141328,1142587,"Beaba1|3119","BBA_03119"
1143340,1144959,"Beaba1|3120","BBA_03120"
1146112,1147229,"Beaba1|3121","BBA_03121"
1149799,1152361,"Beaba1|3122","BBA_03122"
1153598,1155394,"Beaba1|3123","BBA_03123"
1157848,1161111,"Beaba1|3124","BBA_03124"
1161599,1162883,"Beaba1|3125","BBA_03125"
1164231,1164511,"Beaba1|3126","BBA_03126"
1164864,1167572,"Beaba1|3127","BBA_03127"
1170289,1172572,"Beaba1|3128","BBA_03128"
1173939,1176106,"Beaba1|3129","BBA_03129"
1179151,1180002,"Beaba1|3130","BBA_03130"
1180559,1182284,"Beaba1|3131","BBA_03131"
1183181,1184380,"Beaba1|3132","BBA_03132"
1184804,1185770,"Beaba1|3133","BBA_03133"
1186062,1189138,"Beaba1|3134","BBA_03134"
1189817,1190965,"Beaba1|3135","BBA_03135"
1191152,1192011,"Beaba1|3136","BBA_03136"
1204027,1205030,"Beaba1|3137","BBA_03137"
1206976,1208429,"Beaba1|3138","BBA_03138"
1208651,1209695,"Beaba1|3139","BBA_03139"
1210192,1212132,"Beaba1|3140","BBA_03140"
1212695,1215470,"Beaba1|3141","BBA_03141"
1215857,1218750,"Beaba1|3142","BBA_03142"
1219573,1221495,"Beaba1|3143","BBA_03143"
1224095,1225133,"Beaba1|3144","BBA_03144"
1227974,1228875,"Beaba1|3145","BBA_03145"
1229533,1231595,"Beaba1|3146","BBA_03146"
1232409,1233620,"Beaba1|3147","BBA_03147"
1234899,1238483,"Beaba1|3148","BBA_03148"
1239196,1240195,"Beaba1|3149","BBA_03149"
1241029,1242008,"Beaba1|3150","BBA_03150"
1242887,1244665,"Beaba1|3151","BBA_03151"
1245120,1245749,"Beaba1|3152","BBA_03152"
1246732,1248477,"Beaba1|3153","BBA_03153"
1251937,1252680,"Beaba1|3154","BBA_03154"
1255186,1256181,"Beaba1|3155","BBA_03155"
1257076,1257589,"Beaba1|3156","BBA_03156"
1258288,1264280,"Beaba1|3157","BBA_03157"
1265249,1266450,"Beaba1|3158","BBA_03158"
1266557,1267543,"Beaba1|3159","BBA_03159"
1268682,1269972,"Beaba1|3160","BBA_03160"
1271878,1272786,"Beaba1|3161","BBA_03161"
1273997,1275187,"Beaba1|3162","BBA_03162"
1276783,1277177,"Beaba1|3163","BBA_03163"
1286747,1287803,"Beaba1|3164","BBA_03164"
1289469,1291150,"Beaba1|3165","BBA_03165"
1292593,1294397,"Beaba1|3166","BBA_03166"
1295438,1296496,"Beaba1|3167","BBA_03167"
1303800,1304658,"Beaba1|3168","BBA_03168"
1305892,1307421,"Beaba1|3169","BBA_03169"
1308284,1309219,"Beaba1|3170","BBA_03170"
1309642,1310060,"Beaba1|3171","BBA_03171"
1310731,1313436,"Beaba1|3172","BBA_03172"
1313739,1314757,"Beaba1|3173","BBA_03173"
1315742,1322059,"Beaba1|3174","BBA_03174"
1323086,1327610,"Beaba1|3175","BBA_03175"
1327937,1329083,"Beaba1|3176","BBA_03176"
1329483,1331018,"Beaba1|3177","BBA_03177"
1331837,1333138,"Beaba1|3178","BBA_03178"
1333891,1337306,"Beaba1|3179","BBA_03179"
1338463,1340207,"Beaba1|3180","BBA_03180"
1350184,1351109,"Beaba1|3181","BBA_03181"
1361212,1361511,"Beaba1|3182","BBA_03182"
1362534,1362815,"Beaba1|3183","BBA_03183"
1363226,1363768,"Beaba1|3184","BBA_03184"
1366437,1367498,"Beaba1|3185","BBA_03185"
1368266,1369104,"Beaba1|3186","BBA_03186"
1369714,1370199,"Beaba1|3187","BBA_03187"
1371424,1372228,"Beaba1|3188","BBA_03188"
1373128,1373533,"Beaba1|3189","BBA_03189"
1374214,1375071,"Beaba1|3190","BBA_03190"
1375158,1376660,"Beaba1|3191","BBA_03191"
1380535,1382364,"Beaba1|3192","BBA_03192"
1382920,1383165,"Beaba1|3193","BBA_03193"
1383358,1387698,"Beaba1|3194","BBA_03194"
1394336,1395421,"Beaba1|3195","BBA_03195"
1395588,1396352,"Beaba1|3196","BBA_03196"
1396855,1397904,"Beaba1|3197","BBA_03197"
1403154,1405860,"Beaba1|3198","BBA_03198"
1406903,1407844,"Beaba1|3199","BBA_03199"
1408480,1409452,"Beaba1|3200","BBA_03200"
1410412,1411911,"Beaba1|3201","BBA_03201"
1412449,1414201,"Beaba1|3202","BBA_03202"
1414649,1415846,"Beaba1|3203","BBA_03203"
1125,2813,"Beaba1|3204","BBA_03204"
3012,5159,"Beaba1|3205","BBA_03205"
6756,9173,"Beaba1|3206","BBA_03206"
10084,11718,"Beaba1|3207","BBA_03207"
12187,14391,"Beaba1|3208","BBA_03208"
14583,16484,"Beaba1|3209","BBA_03209"
19372,21312,"Beaba1|3210","BBA_03210"
21328,23046,"Beaba1|3211","BBA_03211"
25689,27392,"Beaba1|3212","BBA_03212"
29179,30454,"Beaba1|3213","BBA_03213"
31449,32324,"Beaba1|3214","BBA_03214"
32528,33016,"Beaba1|3215","BBA_03215"
33379,33888,"Beaba1|3216","BBA_03216"
35562,37230,"Beaba1|3217","BBA_03217"
37994,42322,"Beaba1|3218","BBA_03218"
44032,44479,"Beaba1|3219","BBA_03219"
46309,46930,"Beaba1|3220","BBA_03220"
47861,48991,"Beaba1|3221","BBA_03221"
50977,51753,"Beaba1|3222","BBA_03222"
55210,57201,"Beaba1|3223","BBA_03223"
57895,59785,"Beaba1|3224","BBA_03224"
61312,63772,"Beaba1|3225","BBA_03225"
64105,65526,"Beaba1|3226","BBA_03226"
65956,66489,"Beaba1|3227","BBA_03227"
67062,68739,"Beaba1|3228","BBA_03228"
70470,71117,"Beaba1|3229","BBA_03229"
71746,73434,"Beaba1|3230","BBA_03230"
73752,74267,"Beaba1|3231","BBA_03231"
75111,77914,"Beaba1|3232","BBA_03232"
80464,81717,"Beaba1|3233","BBA_03233"
82379,83026,"Beaba1|3234","BBA_03234"
83190,84986,"Beaba1|3235","BBA_03235"
86231,89893,"Beaba1|3236","BBA_03236"
90506,95394,"Beaba1|3237","BBA_03237"
97069,97980,"Beaba1|3238","BBA_03238"
98738,99675,"Beaba1|3239","BBA_03239"
99960,100866,"Beaba1|3240","BBA_03240"
101431,102835,"Beaba1|3241","BBA_03241"
103266,105393,"Beaba1|3242","BBA_03242"
106423,108212,"Beaba1|3243","BBA_03243"
112149,112718,"Beaba1|3244","BBA_03244"
114251,114835,"Beaba1|3245","BBA_03245"
115294,116109,"Beaba1|3246","BBA_03246"
118218,118859,"Beaba1|3247","BBA_03247"
119854,121722,"Beaba1|3248","BBA_03248"
122566,123036,"Beaba1|3249","BBA_03249"
123629,124949,"Beaba1|3250","BBA_03250"
125281,127878,"Beaba1|3251","BBA_03251"
128232,129260,"Beaba1|3252","BBA_03252"
129982,130962,"Beaba1|3253","BBA_03253"
131748,132587,"Beaba1|3254","BBA_03254"
133469,136017,"Beaba1|3255","BBA_03255"
136629,139297,"Beaba1|3256","BBA_03256"
139850,140646,"Beaba1|3257","BBA_03257"
141028,142603,"Beaba1|3258","BBA_03258"
143021,143658,"Beaba1|3259","BBA_03259"
144167,147631,"Beaba1|3260","BBA_03260"
148636,150063,"Beaba1|3261","BBA_03261"
151199,152396,"Beaba1|3262","BBA_03262"
158328,165929,"Beaba1|3263","BBA_03263"
166757,167148,"Beaba1|3264","BBA_03264"
167326,168072,"Beaba1|3265","BBA_03265"
168778,169970,"Beaba1|3266","BBA_03266"
170275,171867,"Beaba1|3267","BBA_03267"
175691,176030,"Beaba1|3268","BBA_03268"
177207,180433,"Beaba1|3269","BBA_03269"
189577,190254,"Beaba1|3270","BBA_03270"
190547,192865,"Beaba1|3271","BBA_03271"
193542,195691,"Beaba1|3272","BBA_03272"
196146,197771,"Beaba1|3273","BBA_03273"
198754,199412,"Beaba1|3274","BBA_03274"
200752,202519,"Beaba1|3275","BBA_03275"
202864,204250,"Beaba1|3276","BBA_03276"
204886,206525,"Beaba1|3277","BBA_03277"
207137,208042,"Beaba1|3278","BBA_03278"
209779,213022,"Beaba1|3279","BBA_03279"
214562,215575,"Beaba1|3280","BBA_03280"
215939,216603,"Beaba1|3281","BBA_03281"
217432,218600,"Beaba1|3282","BBA_03282"
221096,222523,"Beaba1|3283","BBA_03283"
222876,224370,"Beaba1|3284","BBA_03284"
225329,226652,"Beaba1|3285","BBA_03285"
227360,227791,"Beaba1|3286","BBA_03286"
228190,232650,"Beaba1|3287","BBA_03287"
233550,234925,"Beaba1|3288","BBA_03288"
235241,236494,"Beaba1|3289","BBA_03289"
239945,240487,"Beaba1|3290","BBA_03290"
241899,243264,"Beaba1|3291","BBA_03291"
245223,246440,"Beaba1|3292","BBA_03292"
247884,248579,"Beaba1|3293","BBA_03293"
248857,250457,"Beaba1|3294","BBA_03294"
250526,251364,"Beaba1|3295","BBA_03295"
251725,253050,"Beaba1|3296","BBA_03296"
254540,256045,"Beaba1|3297","BBA_03297"
256971,257731,"Beaba1|3298","BBA_03298"
260305,261276,"Beaba1|3299","BBA_03299"
262801,263475,"Beaba1|3300","BBA_03300"
263963,264888,"Beaba1|3301","BBA_03301"
265188,265823,"Beaba1|3302","BBA_03302"
267368,268962,"Beaba1|3303","BBA_03303"
269680,271335,"Beaba1|3304","BBA_03304"
271911,273345,"Beaba1|3305","BBA_03305"
274077,274495,"Beaba1|3306","BBA_03306"
276875,279202,"Beaba1|3307","BBA_03307"
280689,281768,"Beaba1|3308","BBA_03308"
284960,286400,"Beaba1|3309","BBA_03309"
288034,288453,"Beaba1|3310","BBA_03310"
289252,290555,"Beaba1|3311","BBA_03311"
291245,293439,"Beaba1|3312","BBA_03312"
299345,299854,"Beaba1|3313","BBA_03313"
309327,310985,"Beaba1|3314","BBA_03314"
312102,316810,"Beaba1|3315","BBA_03315"
319313,321071,"Beaba1|3316","BBA_03316"
321633,323630,"Beaba1|3317","BBA_03317"
324186,325294,"Beaba1|3318","BBA_03318"
326165,327522,"Beaba1|3319","BBA_03319"
329156,329896,"Beaba1|3320","BBA_03320"
333037,334675,"Beaba1|3321","BBA_03321"
336063,337326,"Beaba1|3322","BBA_03322"
338056,339280,"Beaba1|3323","BBA_03323"
340590,341729,"Beaba1|3324","BBA_03324"
342357,343146,"Beaba1|3325","BBA_03325"
344145,345713,"Beaba1|3326","BBA_03326"
346156,346642,"Beaba1|3327","BBA_03327"
347655,349391,"Beaba1|3328","BBA_03328"
349430,350694,"Beaba1|3329","BBA_03329"
351578,352918,"Beaba1|3330","BBA_03330"
353661,355134,"Beaba1|3331","BBA_03331"
356158,356865,"Beaba1|3332","BBA_03332"
357710,358500,"Beaba1|3333","BBA_03333"
360663,362186,"Beaba1|3334","BBA_03334"
362951,363779,"Beaba1|3335","BBA_03335"
365258,365447,"Beaba1|3336","BBA_03336"
367705,368410,"Beaba1|3337","BBA_03337"
368776,369240,"Beaba1|3338","BBA_03338"
372027,372746,"Beaba1|3339","BBA_03339"
372863,374305,"Beaba1|3340","BBA_03340"
375296,377056,"Beaba1|3341","BBA_03341"
382431,384066,"Beaba1|3342","BBA_03342"
384899,385399,"Beaba1|3343","BBA_03343"
390346,391476,"Beaba1|3344","BBA_03344"
391842,392763,"Beaba1|3345","BBA_03345"
393800,394300,"Beaba1|3346","BBA_03346"
396371,400101,"Beaba1|3347","BBA_03347"
400542,401733,"Beaba1|3348","BBA_03348"
403088,404458,"Beaba1|3349","BBA_03349"
404770,405525,"Beaba1|3350","BBA_03350"
406806,407223,"Beaba1|3351","BBA_03351"
407688,409166,"Beaba1|3352","BBA_03352"
411255,412166,"Beaba1|3353","BBA_03353"
414407,415051,"Beaba1|3354","BBA_03354"
416014,417662,"Beaba1|3355","BBA_03355"
419258,419830,"Beaba1|3356","BBA_03356"
420511,421293,"Beaba1|3357","BBA_03357"
421664,424702,"Beaba1|3358","BBA_03358"
426271,427836,"Beaba1|3359","BBA_03359"
429655,430497,"Beaba1|3360","BBA_03360"
431056,431948,"Beaba1|3361","BBA_03361"
432669,433396,"Beaba1|3362","BBA_03362"
433767,434702,"Beaba1|3363","BBA_03363"
435117,437075,"Beaba1|3364","BBA_03364"
438845,439925,"Beaba1|3365","BBA_03365"
442117,443792,"Beaba1|3366","BBA_03366"
446699,447845,"Beaba1|3367","BBA_03367"
448365,450133,"Beaba1|3368","BBA_03368"
454798,456906,"Beaba1|3369","BBA_03369"
461437,463831,"Beaba1|3370","BBA_03370"
465387,466510,"Beaba1|3371","BBA_03371"
471302,473446,"Beaba1|3372","BBA_03372"
474545,477985,"Beaba1|3373","BBA_03373"
478459,480247,"Beaba1|3374","BBA_03374"
481121,484174,"Beaba1|3375","BBA_03375"
486461,488716,"Beaba1|3376","BBA_03376"
489103,489613,"Beaba1|3377","BBA_03377"
491875,493242,"Beaba1|3378","BBA_03378"
494992,496956,"Beaba1|3379","BBA_03379"
497106,497753,"Beaba1|3380","BBA_03380"
499534,500679,"Beaba1|3381","BBA_03381"
501954,503698,"Beaba1|3382","BBA_03382"
503771,504289,"Beaba1|3383","BBA_03383"
504842,506431,"Beaba1|3384","BBA_03384"
507005,507970,"Beaba1|3385","BBA_03385"
508408,510134,"Beaba1|3386","BBA_03386"
511405,515277,"Beaba1|3387","BBA_03387"
515490,516973,"Beaba1|3388","BBA_03388"
517765,522265,"Beaba1|3389","BBA_03389"
524352,527722,"Beaba1|3390","BBA_03390"
528826,530070,"Beaba1|3391","BBA_03391"
531400,532663,"Beaba1|3392","BBA_03392"
542975,544081,"Beaba1|3393","BBA_03393"
570144,571293,"Beaba1|3394","BBA_03394"
573384,574191,"Beaba1|3395","BBA_03395"
578280,581900,"Beaba1|3396","BBA_03396"
582319,582621,"Beaba1|3397","BBA_03397"
584087,587699,"Beaba1|3398","BBA_03398"
588392,589986,"Beaba1|3399","BBA_03399"
590098,591783,"Beaba1|3400","BBA_03400"
592915,593893,"Beaba1|3401","BBA_03401"
594951,596115,"Beaba1|3402","BBA_03402"
596465,597042,"Beaba1|3403","BBA_03403"
597507,599275,"Beaba1|3404","BBA_03404"
600077,602352,"Beaba1|3405","BBA_03405"
604012,605019,"Beaba1|3406","BBA_03406"
605627,608227,"Beaba1|3407","BBA_03407"
609689,613092,"Beaba1|3408","BBA_03408"
615117,616679,"Beaba1|3409","BBA_03409"
618229,618813,"Beaba1|3410","BBA_03410"
624188,624799,"Beaba1|3411","BBA_03411"
627409,628684,"Beaba1|3412","BBA_03412"
629751,630975,"Beaba1|3413","BBA_03413"
631420,634227,"Beaba1|3414","BBA_03414"
634557,635140,"Beaba1|3415","BBA_03415"
638065,638343,"Beaba1|3416","BBA_03416"
639627,640865,"Beaba1|3417","BBA_03417"
642292,643734,"Beaba1|3418","BBA_03418"
644427,644678,"Beaba1|3419","BBA_03419"
645233,645973,"Beaba1|3420","BBA_03420"
647245,648803,"Beaba1|3421","BBA_03421"
649207,650338,"Beaba1|3422","BBA_03422"
652451,653624,"Beaba1|3423","BBA_03423"
654443,656671,"Beaba1|3424","BBA_03424"
661268,662074,"Beaba1|3425","BBA_03425"
663672,665501,"Beaba1|3426","BBA_03426"
665757,667310,"Beaba1|3427","BBA_03427"
669722,671281,"Beaba1|3428","BBA_03428"
671903,673525,"Beaba1|3429","BBA_03429"
674853,676049,"Beaba1|3430","BBA_03430"
677055,678634,"Beaba1|3431","BBA_03431"
679443,680662,"Beaba1|3432","BBA_03432"
681190,683485,"Beaba1|3433","BBA_03433"
684070,684538,"Beaba1|3434","BBA_03434"
685697,687035,"Beaba1|3435","BBA_03435"
688324,688838,"Beaba1|3436","BBA_03436"
689340,690695,"Beaba1|3437","BBA_03437"
692093,695839,"Beaba1|3438","BBA_03438"
698681,699352,"Beaba1|3439","BBA_03439"
704217,704705,"Beaba1|3440","BBA_03440"
705896,708169,"Beaba1|3441","BBA_03441"
710136,714795,"Beaba1|3442","BBA_03442"
716374,718499,"Beaba1|3443","BBA_03443"
723159,725048,"Beaba1|3444","BBA_03444"
727078,727838,"Beaba1|3445","BBA_03445"
729806,731292,"Beaba1|3446","BBA_03446"
731620,732333,"Beaba1|3447","BBA_03447"
734038,735647,"Beaba1|3448","BBA_03448"
737659,739387,"Beaba1|3449","BBA_03449"
740059,742242,"Beaba1|3450","BBA_03450"
743076,744665,"Beaba1|3451","BBA_03451"
745837,749057,"Beaba1|3452","BBA_03452"
750038,751259,"Beaba1|3453","BBA_03453"
751833,753102,"Beaba1|3454","BBA_03454"
753557,754368,"Beaba1|3455","BBA_03455"
754861,755418,"Beaba1|3456","BBA_03456"
755794,758016,"Beaba1|3457","BBA_03457"
758829,760169,"Beaba1|3458","BBA_03458"
760246,761059,"Beaba1|3459","BBA_03459"
765223,766740,"Beaba1|3460","BBA_03460"
769168,771301,"Beaba1|3461","BBA_03461"
771747,773717,"Beaba1|3462","BBA_03462"
775307,776867,"Beaba1|3463","BBA_03463"
777366,779367,"Beaba1|3464","BBA_03464"
779502,780313,"Beaba1|3465","BBA_03465"
783284,784573,"Beaba1|3466","BBA_03466"
784893,787110,"Beaba1|3467","BBA_03467"
788299,788842,"Beaba1|3468","BBA_03468"
790762,791727,"Beaba1|3469","BBA_03469"
793964,794659,"Beaba1|3470","BBA_03470"
794799,796419,"Beaba1|3471","BBA_03471"
797179,801299,"Beaba1|3472","BBA_03472"
801887,802456,"Beaba1|3473","BBA_03473"
803522,804017,"Beaba1|3474","BBA_03474"
804224,805240,"Beaba1|3475","BBA_03475"
806117,807031,"Beaba1|3476","BBA_03476"
807285,809007,"Beaba1|3477","BBA_03477"
810310,811170,"Beaba1|3478","BBA_03478"
813017,814531,"Beaba1|3479","BBA_03479"
814996,815987,"Beaba1|3480","BBA_03480"
817978,818674,"Beaba1|3481","BBA_03481"
819105,822923,"Beaba1|3482","BBA_03482"
824440,825699,"Beaba1|3483","BBA_03483"
826916,828172,"Beaba1|3484","BBA_03484"
828719,829888,"Beaba1|3485","BBA_03485"
831537,832024,"Beaba1|3486","BBA_03486"
832246,833639,"Beaba1|3487","BBA_03487"
834687,835616,"Beaba1|3488","BBA_03488"
835956,837658,"Beaba1|3489","BBA_03489"
838163,839806,"Beaba1|3490","BBA_03490"
840387,842559,"Beaba1|3491","BBA_03491"
843904,844488,"Beaba1|3492","BBA_03492"
845502,846386,"Beaba1|3493","BBA_03493"
846563,847345,"Beaba1|3494","BBA_03494"
848176,849222,"Beaba1|3495","BBA_03495"
