proteinId	Cmax	Cmax_pos	Ymax	Ymax_pos	Smax	Smax_pos	Smean	D	signal_predicted	Dmaxcut	networks_used	SSP
Beaba1|2800	0.444	17	0.596	17	0.896	1	0.761	0.685	Y	0.45	SignalP-noTM	Y
Beaba1|2801	0.128	19	0.167	19	0.275	1	0.206	0.188	N	0.45	SignalP-noTM	N
Beaba1|2802	0.126	30	0.116	12	0.145	1	0.113	0.114	N	0.45	SignalP-noTM	N
Beaba1|2803	0.112	63	0.118	12	0.137	1	0.119	0.119	N	0.45	SignalP-noTM	N
Beaba1|2804	0.109	51	0.109	48	0.13	28	0.103	0.106	N	0.45	SignalP-noTM	N
Beaba1|2805	0.124	17	0.181	11	0.361	1	0.228	0.207	N	0.45	SignalP-noTM	N
Beaba1|2806	0.11	40	0.106	40	0.129	34	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|2807	0.111	53	0.108	53	0.122	42	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|2808	0.326	22	0.217	22	0.21	12	0.144	0.178	N	0.45	SignalP-noTM	N
Beaba1|2809	0.122	19	0.15	19	0.292	3	0.187	0.17	N	0.45	SignalP-noTM	N
Beaba1|281	0.527	22	0.661	22	0.93	10	0.826	0.75	Y	0.45	SignalP-noTM	Y
Beaba1|2810	0.171	46	0.131	46	0.132	42	0.095	0.112	N	0.45	SignalP-noTM	N
Beaba1|2811	0.116	21	0.108	69	0.116	53	0.1	0.104	N	0.45	SignalP-noTM	N
Beaba1|2812	0.108	49	0.118	12	0.154	1	0.108	0.112	N	0.45	SignalP-noTM	N
Beaba1|2813	0.113	42	0.122	47	0.179	44	0.11	0.117	N	0.5	SignalP-TM	N
Beaba1|2814	0.111	60	0.119	12	0.165	4	0.133	0.127	N	0.45	SignalP-noTM	N
Beaba1|2815	0.264	39	0.178	11	0.381	1	0.28	0.219	N	0.5	SignalP-TM	N
Beaba1|2816	0.109	34	0.106	42	0.114	28	0.104	0.105	N	0.45	SignalP-noTM	N
Beaba1|2817	0.115	37	0.135	56	0.293	45	0.125	0.129	N	0.45	SignalP-noTM	N
Beaba1|2818	0.109	31	0.113	31	0.155	11	0.113	0.113	N	0.45	SignalP-noTM	N
Beaba1|2819	0.109	29	0.109	43	0.142	39	0.108	0.108	N	0.45	SignalP-noTM	N
Beaba1|282	0.106	42	0.122	64	0.174	57	0.108	0.117	N	0.5	SignalP-TM	N
Beaba1|2820	0.143	53	0.117	53	0.117	10	0.097	0.106	N	0.45	SignalP-noTM	N
Beaba1|2821	0.134	37	0.114	37	0.116	56	0.094	0.103	N	0.45	SignalP-noTM	N
Beaba1|2822	0.115	25	0.15	11	0.247	1	0.194	0.174	N	0.45	SignalP-noTM	N
Beaba1|2823	0.125	51	0.153	11	0.327	21	0.227	0.183	N	0.5	SignalP-TM	N
Beaba1|2824	0.214	22	0.206	22	0.285	2	0.196	0.2	N	0.45	SignalP-noTM	N
Beaba1|2825	0.106	69	0.107	35	0.122	43	0.092	0.101	N	0.5	SignalP-TM	N
Beaba1|2826	0.109	36	0.106	57	0.113	46	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|2827	0.216	35	0.153	35	0.198	34	0.109	0.129	N	0.45	SignalP-noTM	N
Beaba1|2828	0.409	21	0.228	21	0.152	1	0.124	0.172	N	0.45	SignalP-noTM	N
Beaba1|2829	0.116	30	0.182	11	0.417	1	0.226	0.206	N	0.45	SignalP-noTM	N
Beaba1|283	0.257	30	0.315	30	0.689	29	0.361	0.333	N	0.5	SignalP-TM	N
Beaba1|2830	0.197	20	0.169	20	0.282	15	0.148	0.158	N	0.45	SignalP-noTM	N
Beaba1|2831	0.198	29	0.183	29	0.249	1	0.182	0.182	N	0.45	SignalP-noTM	N
Beaba1|2832	0.109	55	0.109	22	0.128	13	0.109	0.109	N	0.45	SignalP-noTM	N
Beaba1|2833	0.111	52	0.128	52	0.3	45	0.122	0.125	N	0.45	SignalP-noTM	N
Beaba1|2834	0.11	30	0.107	34	0.117	27	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|2835	0.189	32	0.139	32	0.223	18	0.118	0.13	N	0.5	SignalP-TM	N
Beaba1|2836	0.325	18	0.516	18	0.889	4	0.816	0.678	Y	0.45	SignalP-noTM	N
Beaba1|2837	0.109	24	0.106	40	0.112	25	0.101	0.103	N	0.45	SignalP-noTM	N
Beaba1|2838	0.114	41	0.103	24	0.139	12	0.101	0.102	N	0.45	SignalP-noTM	N
Beaba1|2839	0.184	27	0.219	27	0.501	7	0.311	0.256	N	0.5	SignalP-TM	N
Beaba1|284	0.127	62	0.108	62	0.115	39	0.097	0.102	N	0.45	SignalP-noTM	N
Beaba1|2840	0.112	48	0.108	70	0.122	52	0.098	0.103	N	0.45	SignalP-noTM	N
Beaba1|2841	0.144	21	0.15	21	0.261	4	0.15	0.15	N	0.45	SignalP-noTM	N
Beaba1|2842	0.109	28	0.104	28	0.107	56	0.097	0.1	N	0.45	SignalP-noTM	N
Beaba1|2843	0.124	28	0.127	12	0.174	4	0.137	0.132	N	0.45	SignalP-noTM	N
Beaba1|2844	0.131	28	0.115	28	0.118	55	0.1	0.106	N	0.45	SignalP-noTM	N
Beaba1|2845	0.114	17	0.122	17	0.148	3	0.125	0.123	N	0.45	SignalP-noTM	N
Beaba1|2846	0.118	36	0.129	24	0.179	13	0.135	0.131	N	0.5	SignalP-TM	N
Beaba1|2847	0.11	50	0.108	50	0.119	37	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|2848	0.114	39	0.122	11	0.159	1	0.126	0.124	N	0.45	SignalP-noTM	N
Beaba1|2849	0.132	18	0.118	18	0.141	15	0.105	0.111	N	0.45	SignalP-noTM	N
Beaba1|285	0.131	21	0.234	11	0.549	3	0.395	0.321	N	0.45	SignalP-noTM	N
Beaba1|2850	0.148	28	0.133	28	0.191	27	0.122	0.127	N	0.45	SignalP-noTM	N
Beaba1|2851	0.119	59	0.106	59	0.111	53	0.095	0.1	N	0.45	SignalP-noTM	N
Beaba1|2852	0.572	19	0.648	19	0.845	16	0.757	0.707	Y	0.45	SignalP-noTM	N
Beaba1|2853	0.111	68	0.117	16	0.143	1	0.117	0.117	N	0.45	SignalP-noTM	N
Beaba1|2854	0.279	20	0.359	20	0.614	12	0.468	0.403	N	0.5	SignalP-TM	N
Beaba1|2855	0.125	26	0.135	17	0.18	21	0.139	0.137	N	0.45	SignalP-noTM	N
Beaba1|2856	0.124	18	0.122	18	0.209	2	0.111	0.116	N	0.45	SignalP-noTM	N
Beaba1|2857	0.175	38	0.136	38	0.173	36	0.098	0.116	N	0.45	SignalP-noTM	N
Beaba1|2858	0.261	25	0.22	25	0.352	24	0.19	0.204	N	0.45	SignalP-noTM	N
Beaba1|2859	0.111	70	0.125	16	0.181	3	0.145	0.136	N	0.45	SignalP-noTM	N
Beaba1|286	0.123	15	0.131	15	0.195	12	0.136	0.134	N	0.45	SignalP-noTM	N
Beaba1|2860	0.125	34	0.132	17	0.213	2	0.149	0.141	N	0.45	SignalP-noTM	N
Beaba1|2861	0.11	30	0.104	70	0.114	49	0.096	0.099	N	0.45	SignalP-noTM	N
Beaba1|2862	0.195	26	0.207	26	0.34	25	0.217	0.211	N	0.5	SignalP-TM	N
Beaba1|2863	0.113	39	0.105	39	0.115	38	0.095	0.1	N	0.45	SignalP-noTM	N
Beaba1|2864	0.347	29	0.281	29	0.396	26	0.23	0.254	N	0.45	SignalP-noTM	N
Beaba1|2865	0.68	18	0.801	18	0.984	10	0.936	0.874	Y	0.45	SignalP-noTM	N
Beaba1|2866	0.113	24	0.204	11	0.529	1	0.266	0.237	N	0.45	SignalP-noTM	N
Beaba1|2867	0.124	21	0.119	21	0.186	10	0.113	0.116	N	0.45	SignalP-noTM	N
Beaba1|2868	0.108	55	0.11	55	0.129	47	0.104	0.107	N	0.45	SignalP-noTM	N
Beaba1|2869	0.269	28	0.179	28	0.19	2	0.127	0.151	N	0.45	SignalP-noTM	N
Beaba1|287	0.112	67	0.108	40	0.123	22	0.1	0.104	N	0.45	SignalP-noTM	N
Beaba1|2870	0.142	21	0.139	21	0.186	18	0.136	0.137	N	0.45	SignalP-noTM	N
Beaba1|2871	0.11	57	0.116	11	0.131	1	0.12	0.118	N	0.45	SignalP-noTM	N
Beaba1|2872	0.11	64	0.119	11	0.147	1	0.113	0.116	N	0.45	SignalP-noTM	N
Beaba1|2873	0.13	70	0.112	70	0.117	28	0.098	0.104	N	0.45	SignalP-noTM	N
Beaba1|2874	0.189	29	0.139	29	0.117	1	0.104	0.12	N	0.45	SignalP-noTM	N
Beaba1|2875	0.111	23	0.11	11	0.129	28	0.111	0.111	N	0.45	SignalP-noTM	N
Beaba1|2876	0.172	24	0.14	24	0.175	21	0.114	0.126	N	0.45	SignalP-noTM	N
Beaba1|2877	0.309	27	0.246	27	0.329	24	0.202	0.222	N	0.45	SignalP-noTM	N
Beaba1|2878	0.136	56	0.116	56	0.132	54	0.103	0.109	N	0.45	SignalP-noTM	N
Beaba1|2879	0.107	56	0.104	12	0.122	2	0.098	0.101	N	0.45	SignalP-noTM	N
Beaba1|288	0.19	34	0.152	16	0.175	2	0.125	0.137	N	0.45	SignalP-noTM	N
Beaba1|2880	0.109	52	0.104	52	0.11	35	0.095	0.099	N	0.45	SignalP-noTM	N
Beaba1|2881	0.112	61	0.106	61	0.11	3	0.094	0.099	N	0.45	SignalP-noTM	N
Beaba1|2882	0.111	69	0.109	69	0.131	10	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|2883	0.142	21	0.12	21	0.132	31	0.101	0.11	N	0.45	SignalP-noTM	N
Beaba1|2884	0.109	42	0.119	11	0.148	2	0.123	0.121	N	0.45	SignalP-noTM	N
Beaba1|2885	0.14	51	0.148	12	0.271	4	0.196	0.174	N	0.45	SignalP-noTM	N
Beaba1|2886	0.121	41	0.112	41	0.192	48	0.103	0.107	N	0.45	SignalP-noTM	N
Beaba1|2887	0.142	17	0.127	17	0.154	16	0.116	0.121	N	0.45	SignalP-noTM	N
Beaba1|2888	0.493	17	0.655	17	0.886	2	0.866	0.769	Y	0.45	SignalP-noTM	N
Beaba1|2889	0.696	19	0.801	19	0.961	11	0.923	0.867	Y	0.45	SignalP-noTM	N
Beaba1|289	0.115	59	0.111	21	0.128	19	0.111	0.111	N	0.45	SignalP-noTM	N
Beaba1|2890	0.235	39	0.167	39	0.181	38	0.124	0.144	N	0.45	SignalP-noTM	N
Beaba1|2891	0.21	23	0.156	23	0.136	5	0.116	0.134	N	0.45	SignalP-noTM	N
Beaba1|2892	0.802	20	0.749	20	0.83	18	0.683	0.713	Y	0.45	SignalP-noTM	Y
Beaba1|2893	0.118	30	0.138	11	0.303	4	0.199	0.171	N	0.45	SignalP-noTM	N
Beaba1|2894	0.131	33	0.113	33	0.113	30	0.098	0.105	N	0.45	SignalP-noTM	N
Beaba1|2895	0.121	64	0.12	12	0.155	1	0.124	0.122	N	0.45	SignalP-noTM	N
Beaba1|2896	0.117	53	0.12	12	0.159	6	0.131	0.126	N	0.45	SignalP-noTM	N
Beaba1|2897	0.146	22	0.125	22	0.136	1	0.105	0.114	N	0.45	SignalP-noTM	N
Beaba1|2898	0.181	44	0.162	12	0.301	1	0.188	0.176	N	0.45	SignalP-noTM	N
Beaba1|2899	0.113	16	0.102	61	0.109	3	0.093	0.097	N	0.45	SignalP-noTM	N
Beaba1|29	0.109	16	0.109	13	0.119	44	0.107	0.108	N	0.45	SignalP-noTM	N
Beaba1|290	0.13	22	0.12	22	0.144	2	0.109	0.114	N	0.45	SignalP-noTM	N
Beaba1|2900	0.242	20	0.404	20	0.794	1	0.654	0.539	Y	0.45	SignalP-noTM	Y
Beaba1|2901	0.344	32	0.216	32	0.202	11	0.132	0.17	N	0.45	SignalP-noTM	N
Beaba1|2902	0.146	17	0.125	17	0.131	8	0.112	0.118	N	0.45	SignalP-noTM	N
Beaba1|2903	0.109	26	0.104	36	0.111	26	0.097	0.101	N	0.45	SignalP-noTM	N
Beaba1|2904	0.137	55	0.167	23	0.334	15	0.208	0.189	N	0.45	SignalP-noTM	N
Beaba1|2905	0.294	23	0.47	23	0.903	2	0.752	0.622	Y	0.45	SignalP-noTM	Y
Beaba1|2906	0.129	27	0.16	14	0.291	1	0.2	0.181	N	0.45	SignalP-noTM	N
Beaba1|2907	0.111	48	0.109	53	0.123	43	0.104	0.107	N	0.45	SignalP-noTM	N
Beaba1|2908	0.184	34	0.133	34	0.118	33	0.097	0.114	N	0.45	SignalP-noTM	N
Beaba1|2909	0.158	32	0.128	32	0.171	2	0.11	0.119	N	0.45	SignalP-noTM	N
Beaba1|291	0.121	56	0.114	56	0.163	13	0.111	0.113	N	0.45	SignalP-noTM	N
Beaba1|2910	0.111	59	0.107	59	0.122	51	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|2911	0.109	62	0.106	62	0.126	47	0.101	0.103	N	0.45	SignalP-noTM	N
Beaba1|2912	0.12	22	0.166	12	0.31	1	0.201	0.185	N	0.45	SignalP-noTM	N
Beaba1|2913	0.139	41	0.14	18	0.239	11	0.177	0.16	N	0.45	SignalP-noTM	N
Beaba1|2914	0.11	25	0.108	12	0.13	1	0.106	0.107	N	0.45	SignalP-noTM	N
Beaba1|2915	0.109	42	0.114	11	0.139	3	0.114	0.114	N	0.45	SignalP-noTM	N
Beaba1|2916	0.107	49	0.109	38	0.135	67	0.096	0.104	N	0.5	SignalP-TM	N
Beaba1|2917	0.332	38	0.26	20	0.633	12	0.38	0.308	N	0.5	SignalP-TM	N
Beaba1|2918	0.11	19	0.109	12	0.121	1	0.099	0.104	N	0.45	SignalP-noTM	N
Beaba1|2919	0.116	40	0.114	40	0.138	20	0.109	0.111	N	0.45	SignalP-noTM	N
Beaba1|292	0.129	45	0.134	12	0.221	2	0.141	0.138	N	0.45	SignalP-noTM	N
Beaba1|2920	0.177	19	0.132	19	0.201	18	0.1	0.119	N	0.5	SignalP-TM	N
Beaba1|2921	0.172	32	0.153	11	0.275	4	0.204	0.18	N	0.45	SignalP-noTM	N
Beaba1|2922	0.143	19	0.226	19	0.456	14	0.355	0.295	N	0.45	SignalP-noTM	N
Beaba1|2923	0.113	59	0.149	54	0.317	49	0.135	0.143	N	0.5	SignalP-TM	N
Beaba1|2924	0.111	13	0.114	13	0.163	12	0.116	0.115	N	0.45	SignalP-noTM	N
Beaba1|2925	0.558	19	0.502	19	0.579	1	0.424	0.46	Y	0.45	SignalP-noTM	N
Beaba1|2926	0.119	49	0.11	49	0.16	47	0.097	0.103	N	0.45	SignalP-noTM	N
Beaba1|2927	0.116	35	0.103	66	0.157	3	0.094	0.098	N	0.45	SignalP-noTM	N
Beaba1|2928	0.384	18	0.578	18	0.923	2	0.865	0.733	Y	0.45	SignalP-noTM	Y
Beaba1|2929	0.694	23	0.709	23	0.86	20	0.723	0.716	Y	0.45	SignalP-noTM	Y
Beaba1|293	0.111	51	0.107	43	0.124	36	0.096	0.101	N	0.45	SignalP-noTM	N
Beaba1|2930	0.699	20	0.794	20	0.966	11	0.9	0.851	Y	0.45	SignalP-noTM	N
Beaba1|2931	0.11	34	0.131	11	0.232	3	0.174	0.155	N	0.45	SignalP-noTM	N
Beaba1|2932	0.113	21	0.153	40	0.271	27	0.162	0.157	N	0.5	SignalP-TM	N
Beaba1|2933	0.122	21	0.116	21	0.136	14	0.111	0.113	N	0.45	SignalP-noTM	N
Beaba1|2934	0.176	27	0.151	27	0.254	4	0.14	0.145	N	0.45	SignalP-noTM	N
Beaba1|2935	0.237	26	0.168	26	0.214	3	0.127	0.146	N	0.45	SignalP-noTM	N
Beaba1|2936	0.212	27	0.178	27	0.194	5	0.153	0.164	N	0.45	SignalP-noTM	N
Beaba1|2937	0.171	43	0.173	11	0.374	1	0.202	0.189	N	0.45	SignalP-noTM	N
Beaba1|2938	0.107	41	0.105	41	0.119	28	0.101	0.103	N	0.45	SignalP-noTM	N
Beaba1|2939	0.118	23	0.107	23	0.116	50	0.098	0.102	N	0.45	SignalP-noTM	N
Beaba1|294	0.109	30	0.108	50	0.14	12	0.103	0.106	N	0.45	SignalP-noTM	N
Beaba1|2940	0.127	26	0.159	17	0.289	3	0.217	0.19	N	0.45	SignalP-noTM	N
Beaba1|2941	0.866	23	0.912	23	0.989	14	0.962	0.939	Y	0.45	SignalP-noTM	N
Beaba1|2942	0.659	22	0.697	22	0.873	2	0.733	0.716	Y	0.45	SignalP-noTM	N
Beaba1|2943	0.112	21	0.119	13	0.148	1	0.116	0.117	N	0.45	SignalP-noTM	N
Beaba1|2944	0.119	27	0.108	27	0.138	37	0.096	0.102	N	0.45	SignalP-noTM	N
Beaba1|2945	0.47	19	0.574	19	0.811	15	0.682	0.632	Y	0.45	SignalP-noTM	N
Beaba1|2946	0.14	41	0.118	41	0.139	3	0.108	0.112	N	0.45	SignalP-noTM	N
Beaba1|2947	0.106	43	0.104	70	0.115	37	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|2948	0.152	45	0.133	45	0.163	17	0.121	0.127	N	0.45	SignalP-noTM	N
Beaba1|2949	0.129	36	0.146	24	0.254	13	0.166	0.154	N	0.5	SignalP-TM	N
Beaba1|295	0.227	24	0.209	24	0.302	6	0.19	0.198	N	0.45	SignalP-noTM	N
Beaba1|2950	0.153	51	0.142	18	0.173	1	0.14	0.141	N	0.45	SignalP-noTM	N
Beaba1|2951	0.256	32	0.328	32	0.584	20	0.419	0.365	N	0.5	SignalP-TM	N
Beaba1|2952	0.284	18	0.26	18	0.346	16	0.245	0.254	N	0.5	SignalP-TM	N
Beaba1|2953	0.158	61	0.165	21	0.249	8	0.182	0.172	N	0.5	SignalP-TM	N
Beaba1|2954	0.116	18	0.132	18	0.177	1	0.142	0.137	N	0.45	SignalP-noTM	N
Beaba1|2955	0.112	37	0.104	37	0.113	55	0.095	0.099	N	0.45	SignalP-noTM	N
Beaba1|2956	0.153	38	0.124	38	0.13	13	0.105	0.114	N	0.45	SignalP-noTM	N
Beaba1|2957	0.145	16	0.139	16	0.172	1	0.117	0.127	N	0.45	SignalP-noTM	N
Beaba1|2958	0.11	63	0.106	36	0.123	27	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|2959	0.171	35	0.187	35	0.258	26	0.197	0.191	N	0.5	SignalP-TM	N
Beaba1|296	0.182	19	0.216	19	0.323	6	0.262	0.241	N	0.45	SignalP-noTM	N
Beaba1|2960	0.108	31	0.109	11	0.121	5	0.112	0.11	N	0.45	SignalP-noTM	N
Beaba1|2961	0.111	52	0.104	19	0.128	4	0.099	0.101	N	0.45	SignalP-noTM	N
Beaba1|2962	0.12	42	0.117	16	0.168	2	0.113	0.115	N	0.45	SignalP-noTM	N
Beaba1|2963	0.123	43	0.113	12	0.132	1	0.107	0.11	N	0.45	SignalP-noTM	N
Beaba1|2964	0.117	31	0.115	13	0.139	8	0.123	0.119	N	0.45	SignalP-noTM	N
Beaba1|2965	0.133	63	0.113	63	0.114	1	0.097	0.104	N	0.45	SignalP-noTM	N
Beaba1|2966	0.133	42	0.124	14	0.181	41	0.139	0.132	N	0.45	SignalP-noTM	N
Beaba1|2967	0.627	19	0.727	19	0.912	14	0.841	0.788	Y	0.45	SignalP-noTM	Y
Beaba1|2968	0.11	40	0.111	40	0.127	20	0.105	0.107	N	0.45	SignalP-noTM	N
Beaba1|2969	0.111	21	0.134	11	0.21	1	0.141	0.138	N	0.45	SignalP-noTM	N
Beaba1|297	0.315	26	0.457	26	0.836	7	0.671	0.572	Y	0.45	SignalP-noTM	N
Beaba1|2970	0.109	16	0.143	16	0.256	15	0.181	0.158	N	0.5	SignalP-TM	N
Beaba1|2971	0.183	29	0.15	29	0.21	27	0.128	0.139	N	0.45	SignalP-noTM	N
Beaba1|2972	0.136	21	0.116	21	0.146	26	0.098	0.106	N	0.45	SignalP-noTM	N
Beaba1|2973	0.11	64	0.131	11	0.191	2	0.15	0.141	N	0.45	SignalP-noTM	N
Beaba1|2974	0.109	20	0.109	11	0.13	41	0.103	0.106	N	0.45	SignalP-noTM	N
Beaba1|2975	0.165	30	0.134	30	0.159	12	0.111	0.122	N	0.45	SignalP-noTM	N
Beaba1|2976	0.122	41	0.116	12	0.175	40	0.111	0.113	N	0.45	SignalP-noTM	N
Beaba1|2977	0.112	33	0.107	53	0.128	35	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|2978	0.236	30	0.163	30	0.151	8	0.116	0.137	N	0.45	SignalP-noTM	N
Beaba1|2979	0.205	22	0.263	22	0.395	9	0.312	0.283	N	0.5	SignalP-TM	N
Beaba1|298	0.19	22	0.155	22	0.25	1	0.121	0.137	N	0.45	SignalP-noTM	N
Beaba1|2980	0.11	65	0.103	65	0.108	1	0.094	0.098	N	0.45	SignalP-noTM	N
Beaba1|2981	0.115	17	0.112	17	0.141	3	0.106	0.109	N	0.45	SignalP-noTM	N
Beaba1|2982	0.162	36	0.168	36	0.401	35	0.17	0.169	N	0.45	SignalP-noTM	N
Beaba1|2983	0.136	32	0.154	22	0.255	13	0.199	0.172	N	0.5	SignalP-TM	N
Beaba1|2984	0.339	39	0.2	39	0.215	33	0.113	0.153	N	0.45	SignalP-noTM	N
Beaba1|2985	0.174	53	0.142	14	0.251	5	0.194	0.163	N	0.5	SignalP-TM	N
Beaba1|2986	0.113	55	0.107	39	0.117	60	0.102	0.104	N	0.45	SignalP-noTM	N
Beaba1|2987	0.123	30	0.202	19	0.695	3	0.337	0.275	N	0.45	SignalP-noTM	N
Beaba1|2988	0.125	43	0.111	43	0.137	50	0.096	0.103	N	0.45	SignalP-noTM	N
Beaba1|2989	0.11	48	0.108	48	0.12	38	0.105	0.106	N	0.45	SignalP-noTM	N
Beaba1|299	0.691	25	0.717	25	0.818	2	0.75	0.735	Y	0.45	SignalP-noTM	N
Beaba1|2990	0.114	58	0.13	58	0.207	47	0.121	0.125	N	0.45	SignalP-noTM	N
Beaba1|2991	0.113	26	0.126	26	0.2	14	0.143	0.135	N	0.45	SignalP-noTM	N
Beaba1|2992	0.184	27	0.143	27	0.165	2	0.117	0.129	N	0.45	SignalP-noTM	N
Beaba1|2993	0.12	18	0.118	18	0.138	1	0.109	0.113	N	0.45	SignalP-noTM	N
Beaba1|2994	0.328	17	0.383	17	0.643	15	0.445	0.417	N	0.45	SignalP-noTM	N
Beaba1|2995	0.174	27	0.13	27	0.146	1	0.102	0.115	N	0.45	SignalP-noTM	N
Beaba1|2996	0.459	18	0.612	18	0.904	3	0.794	0.71	Y	0.45	SignalP-noTM	Y
Beaba1|2997	0.132	17	0.142	17	0.243	3	0.154	0.148	N	0.45	SignalP-noTM	N
Beaba1|2998	0.142	42	0.118	42	0.139	49	0.094	0.105	N	0.45	SignalP-noTM	N
Beaba1|2999	0.655	16	0.764	16	0.939	1	0.87	0.821	Y	0.45	SignalP-noTM	Y
Beaba1|3	0.109	45	0.114	11	0.155	5	0.124	0.119	N	0.45	SignalP-noTM	N
Beaba1|30	0.201	32	0.177	32	0.278	29	0.15	0.162	N	0.45	SignalP-noTM	N
Beaba1|300	0.112	43	0.11	43	0.12	39	0.1	0.105	N	0.45	SignalP-noTM	N
Beaba1|3000	0.59	22	0.715	22	0.908	4	0.866	0.796	Y	0.45	SignalP-noTM	Y
Beaba1|3001	0.177	19	0.148	19	0.142	2	0.12	0.133	N	0.45	SignalP-noTM	N
Beaba1|3002	0.112	43	0.119	65	0.156	53	0.096	0.11	N	0.5	SignalP-TM	N
Beaba1|3003	0.117	46	0.118	16	0.153	12	0.12	0.119	N	0.45	SignalP-noTM	N
Beaba1|3004	0.107	51	0.101	28	0.11	69	0.094	0.099	N	0.5	SignalP-TM	N
Beaba1|3005	0.835	23	0.825	23	0.951	12	0.814	0.819	Y	0.45	SignalP-noTM	Y
Beaba1|3006	0.115	22	0.11	22	0.122	2	0.104	0.107	N	0.45	SignalP-noTM	N
Beaba1|3007	0.181	48	0.165	48	0.224	42	0.12	0.147	N	0.5	SignalP-TM	N
Beaba1|3008	0.481	18	0.634	18	0.927	11	0.85	0.751	Y	0.45	SignalP-noTM	Y
Beaba1|3009	0.129	24	0.121	24	0.136	4	0.114	0.117	N	0.45	SignalP-noTM	N
Beaba1|301	0.199	19	0.144	19	0.122	1	0.1	0.12	N	0.45	SignalP-noTM	N
Beaba1|3010	0.118	22	0.128	11	0.175	1	0.136	0.132	N	0.45	SignalP-noTM	N
Beaba1|3011	0.118	69	0.106	69	0.117	1	0.096	0.101	N	0.45	SignalP-noTM	N
Beaba1|3012	0.2	22	0.155	22	0.227	31	0.12	0.136	N	0.45	SignalP-noTM	N
Beaba1|3013	0.107	34	0.113	67	0.158	61	0.1	0.108	N	0.5	SignalP-TM	N
Beaba1|3014	0.11	34	0.103	44	0.111	3	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|3015	0.547	17	0.678	17	0.873	1	0.827	0.758	Y	0.45	SignalP-noTM	Y
Beaba1|3016	0.336	19	0.527	19	0.942	1	0.8	0.674	Y	0.45	SignalP-noTM	N
Beaba1|3017	0.113	62	0.112	62	0.126	54	0.1	0.106	N	0.45	SignalP-noTM	N
Beaba1|3018	0.111	29	0.103	70	0.108	54	0.094	0.098	N	0.45	SignalP-noTM	N
Beaba1|3019	0.109	14	0.109	14	0.128	9	0.107	0.108	N	0.45	SignalP-noTM	N
Beaba1|302	0.109	63	0.105	47	0.126	28	0.1	0.102	N	0.45	SignalP-noTM	N
Beaba1|3020	0.179	21	0.153	21	0.172	26	0.127	0.139	N	0.45	SignalP-noTM	N
Beaba1|3021	0.112	58	0.107	12	0.119	2	0.103	0.105	N	0.45	SignalP-noTM	N
Beaba1|3022	0.109	45	0.108	11	0.139	6	0.112	0.11	N	0.45	SignalP-noTM	N
Beaba1|3023	0.314	22	0.36	22	0.548	2	0.41	0.387	N	0.45	SignalP-noTM	N
Beaba1|3024	0.388	22	0.368	22	0.501	14	0.329	0.352	N	0.5	SignalP-TM	N
Beaba1|3025	0.111	22	0.107	47	0.115	36	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|3026	0.664	19	0.673	19	0.805	1	0.654	0.662	Y	0.45	SignalP-noTM	N
Beaba1|3027	0.123	31	0.114	31	0.139	23	0.106	0.11	N	0.45	SignalP-noTM	N
Beaba1|3028	0.108	46	0.108	12	0.147	3	0.124	0.117	N	0.45	SignalP-noTM	N
Beaba1|3029	0.252	33	0.164	19	0.376	8	0.234	0.192	N	0.5	SignalP-TM	N
Beaba1|303	0.407	24	0.496	24	0.776	4	0.624	0.547	Y	0.5	SignalP-TM	N
Beaba1|3030	0.11	67	0.115	51	0.17	49	0.108	0.112	N	0.5	SignalP-TM	N
Beaba1|3031	0.484	19	0.647	19	0.955	11	0.87	0.767	Y	0.45	SignalP-noTM	N
Beaba1|3032	0.485	20	0.632	20	0.904	4	0.817	0.732	Y	0.45	SignalP-noTM	N
Beaba1|3033	0.11	49	0.105	26	0.117	11	0.103	0.104	N	0.45	SignalP-noTM	N
Beaba1|3034	0.514	20	0.53	20	0.706	4	0.55	0.541	Y	0.45	SignalP-noTM	N
Beaba1|3035	0.159	25	0.167	13	0.342	2	0.191	0.176	N	0.5	SignalP-TM	N
Beaba1|3036	0.131	20	0.11	20	0.118	25	0.092	0.1	N	0.45	SignalP-noTM	N
Beaba1|3037	0.229	31	0.142	31	0.129	5	0.095	0.117	N	0.45	SignalP-noTM	N
Beaba1|3038	0.208	30	0.158	30	0.154	2	0.124	0.139	N	0.45	SignalP-noTM	N
Beaba1|3039	0.418	25	0.601	25	0.917	2	0.868	0.745	Y	0.45	SignalP-noTM	N
Beaba1|304	0.108	16	0.104	49	0.121	37	0.097	0.101	N	0.45	SignalP-noTM	N
Beaba1|3040	0.146	29	0.172	25	0.275	22	0.203	0.189	N	0.45	SignalP-noTM	N
